t,frame,x_meas,y_meas,major_sigma,minor_sigma,theta,strength_sum,strength_max,bg_std,snr_proxy,xcor_r0_c0,xcor_r0_c1,xcor_r0_c2,xcor_r0_c3,xcor_r0_c4,xcor_r1_c0,xcor_r1_c1,xcor_r1_c2,xcor_r1_c3,xcor_r1_c4,xcor_r2_c0,xcor_r2_c1,xcor_r2_c2,xcor_r2_c3,xcor_r2_c4,xcor_r3_c0,xcor_r3_c1,xcor_r3_c2,xcor_r3_c3,xcor_r3_c4,xcor_r4_c0,xcor_r4_c1,xcor_r4_c2,xcor_r4_c3,xcor_r4_c4,xcor_r5_c0,xcor_r5_c1,xcor_r5_c2,xcor_r5_c3,xcor_r5_c4,xcor_r6_c0,xcor_r6_c1,xcor_r6_c2,xcor_r6_c3,xcor_r6_c4
1772328257.7743104,431,2.0,0.0,0.0,0.0,1.5707963267948966,4.138525025668741,4.138525025668741,0.0,4138525025.668741,-2.3165240665106843,-2.1619739725558733,4.138525025668741,-1.1601425600221822,-0.2633929566613391,-1.13840831976036,-1.0448981577036567,-1.1005188346527621,-1.0875023707750286,-1.3035918836107114,-1.245731263843925,-1.2046445852094394,-1.1839283924017423,-1.2050451284700787,-1.1903144348042534,-1.1952133411423378,-1.2306077755222053,-1.2821741440503769,-1.121652856070144,-1.194139265315446,-1.0539223019984127,-1.1540640776233768,-1.3555683321438234,-1.2795938586704576,-1.2050153261441376,-1.2344165127773894,-1.2400801467991047,-1.196620010926725,-1.1939378015920883,-1.230241802959657,-1.298231041220551,-1.0889531480018075,-1.333648125368133,-1.2907041657810403,-1.2102223885324477
1772328257.857041,432,2.0,0.0,0.0,0.0,1.5707963267948966,4.508652032453064,4.508652032453064,0.0,4508652032.453064,-2.931087366472168,-3.01263606698943,4.508652032453064,-1.6027571681448416,-0.10965348597210589,-1.0852123600497678,-0.8568442889266359,-1.1958195204519657,-1.0410047818428019,-1.3769497128665105,-1.2663598378133574,-1.2200136446969085,-1.171978255746157,-1.2149043339376848,-1.1984391449021277,-1.2648560124464043,-1.2243939905636299,-1.2975014802815301,-1.09640372948691,-1.2613536431018877,-1.2158645648794841,-1.3869919046153907,-1.223405745435446,-1.0567499466836394,-1.3546778386447236,-1.2140484111366763,-1.2566919632782887,-1.2160523195329094,-1.217970397230434,-1.207392955707664,-1.064574845382553,-1.1987234590915983,-1.3410593677829934,-1.298682844481807,-1.1083687673054665
1772328257.939207,433,2.0,0.0,0.0,0.0,1.5707963267948966,4.615511252344996,4.615511252344996,0.0,4615511252.3449955,-2.8232589749406563,-1.875287517939511,4.615511252344996,-1.6207184339426084,-0.4640842037301304,-0.9404481578407462,-1.3130320683755958,-1.091678272685799,-1.5300228035477175,-0.9441639118389975,-1.2354572099992285,-1.2405414868046623,-1.202263379366801,-1.2197084688792788,-1.207206989193796,-1.285995994328975,-1.2146873730048395,-1.4034004692316615,-0.9823842027645358,-1.1533279601726485,-1.234389690684043,-1.239414362837596,-1.226556447333866,-1.241800933098904,-1.1502946794384346,-1.2312020339014569,-1.2167765160532613,-1.304254687339626,-1.1350096625101163,-1.1870230659273948,-1.0330129901186211,-1.2703348720472898,-1.4063598401975446,-1.347106855762822,-1.0034729246464873
1772328258.0219703,434,2.0,0.0,0.0,0.0,1.5707963267948966,4.830151180046935,4.830151180046935,0.0,4830151180.046935,-3.206141377227469,-1.0451651865440832,4.830151180046935,-2.1278789195870065,-0.5882514224352149,-1.0138202922129989,-0.9438754253238943,-1.1512185515425863,-1.41327397981572,-1.0195029997233154,-1.2600542616908856,-1.240940241925745,-1.186596296619928,-1.1907054413205915,-1.1927844515781945,-1.255445630007461,-1.1521054687625738,-1.1626614526106667,-1.211165334125201,-1.183852098447335,-1.2198080086479197,-1.2766458125884301,-1.2119997992515326,-1.2050343996327402,-1.200096750270933,-1.2485988436459112,-1.2240202693963371,-1.22553422755411,-1.1699290478144946,-1.1897261368901895,-1.1751700848543747,-1.1933876506552281,-1.2521661820609782,-1.2420178940317501,-1.1911751259774124
1772328258.1075785,435,2.0,0.0,0.0,0.0,1.5707963267948966,5.541083281169327,5.541083281169327,0.0,5541083281.169327,-4.504846871476993,-1.2759138674633341,5.541083281169327,-2.4536672179302244,-0.33130053654915514,-1.4858432395271348,-0.9679551086372262,-1.414960195417427,-1.3009055019504425,-1.3088651071626078,-1.218850161892195,-1.2116880669221959,-1.2150712269629511,-1.2435419849803426,-1.2117178692481363,-1.3148219960715757,-1.178791067456134,-1.2620742633431274,-1.1905355680627312,-1.2256880075559626,-1.257566959567899,-1.2506826222756646,-1.2159390706943358,-1.1485703168595225,-1.2636442498736675,-1.2998594403099335,-1.2539435927800642,-1.2290705715501988,-1.1781884644256195,-1.178289792333817,-1.2451322370925229,-1.2504096329700505,-1.2210889126168385,-1.1696500980436926,-1.1988408802558044
1772328258.1978498,436,2.0,0.0,0.0,0.0,1.5707963267948966,5.560945935362092,5.560945935362092,0.0,5560945935.362092,-4.328427830747109,-2.3447432928971397,5.560945935362092,-1.078010926009526,-0.39546971267100794,-1.2612904621708938,-1.2016011716844035,-1.3032831315139703,-1.082404980946182,-1.1347843569260063,-1.351812643028812,-1.141244905143369,-1.3569887109981436,-1.0253198177003653,-0.9643382983610977,-1.2846012454749645,-1.2157709855760304,-1.1936636201934367,-1.1841459493811068,-1.1611862374766162,-1.2320692815863226,-1.1762221069600716,-1.2466938789718007,-1.1482615647627785,-1.1982233760623187,-1.225325015226008,-1.1873449310475512,-1.25002518296542,-1.2104906094659096,-1.2332977334615864,-1.2266375096604236,-1.1840619068219553,-1.1962141032474167,-1.2355090660463646,-1.2392355488819535
1772328258.2815716,437,1.9877974306323114,0.0,0.10978919194763864,0.0,0.0,5.165120978965875,5.10209323192754,0.0,5102093231.92754,-1.6340025227072863,0.06302774703833525,5.10209323192754,-0.7739419667651608,-2.031143549817033,-1.2056000477790894,-1.2680681071362618,-1.1552543825214365,-1.1636800961113096,-1.1686916552414492,-1.2324745932191126,-1.2421806147313847,-1.2218411233235744,-1.2186558507270635,-1.2163992186068557,-1.2166579027960185,-1.1987753151387357,-1.2135763422937802,-1.186812661506255,-1.212237621812537,-1.2873996838807675,-1.236024050238615,-1.1684323750057675,-1.204612398697424,-1.1950363153262518,-1.2094135534064239,-1.2036903147328277,-1.1829955795998077,-1.2161727209297086,-1.2125785604212953,-1.2792964314575703,-1.2201960349316636,-1.2172098418724349,-1.2092943441026622,-1.2000985384104896
1772328258.3642473,438,1.9402654131514459,0.0,0.3404422900157097,0.0,0.0,5.627891496168553,5.4598016094924935,0.0,5459801609.492493,0.1680898866760595,-0.04843235593227724,5.4598016094924935,-0.602850985866903,-2.4028399470853734,-1.1953343385856563,-1.2288989101527825,-1.156934637657957,-1.1690141164081242,-1.1584557483739562,-1.2302155769128293,-1.2069804915166489,-1.1872406229067596,-1.1778588507007188,-1.2165124674454293,-1.1886437164120343,-1.2682171187659639,-1.1966939206950573,-1.210233713416304,-1.1645539003078826,-1.2409700442516853,-1.2023068907626742,-1.2361730618683182,-1.1481238780169345,-1.2129498974025126,-1.1781753514022055,-1.2466134126917612,-1.242556720084752,-1.1293043052320855,-1.2834622005775207,-1.2022174837848527,-1.2202097440015964,-1.2134887234555154,-1.2700416171600355,-1.2059690005742314
1772328258.446233,439,1.7045471060393318,0.0,0.709657223856421,0.0,0.0,5.594160031576161,4.767754646272021,0.0,4767754646.27202,0.8264053853041399,-0.6001783132765665,4.767754646272021,-0.7067347415369436,-2.1022119643940878,-1.22463896568286,-1.1926646462279133,-1.1056013233186404,-1.2389202402735042,-1.2151379841730576,-1.2376601979327435,-1.1883528457108556,-1.2408240128545773,-1.198571467229303,-1.1972339388410977,-1.203204536819999,-1.2511111797226877,-1.2408234168080585,-1.2073554047769792,-1.1923707952941418,-1.1169786592696498,-1.0534424845507728,-1.3465412076164731,-1.0903329956928487,-1.328855315310397,-1.1929060450680307,-1.3105107916010366,-1.28635302619374,-1.0983563778825256,-1.2690629087761534,-1.2535800044035914,-1.2226666477521237,-1.1777497741877767,-1.2364329381505175,-1.207813168503424
1772328258.5283308,440,1.6587657037447145,0.0,0.7523481558226425,0.0,0.0,5.027706030333759,4.169893165814061,0.0,4169893165.814061,0.8578128645196981,-1.3566835351805127,4.169893165814061,-1.0407967616077383,-1.2614615275217929,-1.2399722623792007,-1.2250579863855824,-1.1550380176351098,-1.2397648381906552,-1.1856366617246468,-1.2895907508839062,-1.1691845857125027,-1.3241066126950511,-1.2238384752081009,-1.1439026765707359,-1.2249137431280306,-1.2679065785296646,-1.2245751887053475,-1.205498123824373,-1.1783827755907512,-1.2147130030051474,-1.2185682318887987,-1.1643041568165018,-1.1753083676467386,-1.220777180287502,-1.2706734264699722,-1.2561775751325575,-1.1932195655369244,-1.2542296951090923,-1.225545552437967,-1.2501157820362783,-1.2002517223658233,-1.216449882560955,-1.1636675791344142,-1.2299670255144861
1772328258.6105785,441,2.0896646841401796,0.0,0.41387149297626263,0.0,0.0,4.364034457687671,4.1683845720749595,0.0,4168384572.0749593,-0.43947463506157847,-2.0569422312906047,4.1683845720749595,-0.7705152953285335,0.19564988561271202,-1.2802161312360918,-1.250639110879792,-1.1027861956103089,-1.242275386127875,-1.219101097476614,-1.0569782325003434,-1.2021644356446786,-1.298132693544947,-1.2594898056375743,-1.1023290279303832,-1.2315721787896368,-1.2523396315979514,-1.2094278585228753,-1.206715846862298,-1.189476989445328,-1.2510772050711156,-1.1898489224730642,-1.2525136771814434,-1.1771483632502995,-1.185587189863586,-1.1897797810768824,-1.2232203749680965,-1.2131030813578465,-1.2016375305220524,-1.2488849459749392,-1.214279081139455,-1.2388636158542172,-1.2354721111621987,-1.2563540049021247,-1.197745942800754
1772328258.6927583,442,2.0,0.0,0.0,0.0,1.5707963267948966,4.8155057210333,4.8155057210333,0.0,4815505721.033299,-0.9881360516710335,-2.3039421205451616,4.8155057210333,-1.0677964768167119,-0.24374905154097637,-1.2402673054060105,-1.239165811439253,-1.0993070720800255,-1.2319262304218086,-1.1950369113727706,-1.1741067378648207,-1.2894035922770013,-1.2373842283945362,-1.1512364329381506,-1.246781497810066,-1.2353666109283696,-1.2241025238159327,-1.1761970730062816,-1.1815459944660662,-1.2018020393612434,-1.2439753107995162,-1.123658552605934,-1.2676931938759322,-1.2254489929019203,-1.1974658009369141,-1.2075741538493818,-1.2660892326938185,-1.182758353085322,-1.2205345893543467,-1.2043745761364195,-1.2212146784323072,-1.2161089439521962,-1.2036372665926538,-1.2153579253384978,-1.248958259696753
1772328258.7748075,443,2.0,0.0,0.0,0.0,1.5707963267948966,4.662284810815431,4.662284810815431,0.0,4662284810.815431,-1.8323262730033734,-2.1655150849241114,4.662284810815431,-0.9260470778998238,-0.25981727359500884,-1.261176617285802,-1.1022539260690127,-0.8967585440586261,-1.2197144293444675,-1.1840338926355718,-1.2647481280265,-1.275126490011988,-1.2056787259195716,-1.2245388298677002,-1.169877787813877,-1.2491483985362524,-1.2155766744109004,-1.2322063722856487,-1.2105198157453319,-1.193612360192819,-1.2289555345720689,-1.2017698528492278,-1.1845071535715053,-1.2039740328757804,-1.2481625375941439,-1.200657033998613,-1.274374875351771,-1.185505531490509,-1.2251140147583501,-1.2255801231360581,-1.2541724746432867,-1.2020100595963075,-1.1518646659689753,-1.1886681543193052,-1.2499548494762
1772328258.8567863,444,2.0,0.3078690246588493,0.4616120539094036,0.0,1.5707963267948966,6.328056612975193,4.379843995552539,0.0,4379843995.552539,-2.26156857747657,-2.019533159677167,4.379843995552539,-1.453308040297991,-0.44928317657508643,-1.2062372215076964,-0.6646598177742735,1.9482126174226542,-1.315697588407706,-1.3563479609904237,-1.2292464052732472,-1.200311923064223,-1.1663873393997366,-1.2185247204929255,-1.187591098259819,-1.2410689879738075,-1.2085105429304295,-1.1864007933617589,-1.2029553893751372,-1.23973742005079,-1.26518324198523,-1.2199719214405915,-1.1844988089202417,-1.1793632721141907,-1.2284763131709473,-1.262974293586527,-1.2128050580984424,-1.2472303208387276,-1.2100608599258496,-1.2344999592900228,-1.2366940065257555,-1.2315346278589518,-1.179682157001753,-1.1674345931332826,-1.2108994973778129
1772328258.939631,445,2.0,1.0,0.0,0.0,1.5707963267948966,5.6027192595862445,5.6027192595862445,0.0,5602719259.586245,-1.68930371872231,-1.8609770370694434,-0.47201817894198683,-1.7254956633443432,-0.7597155284542467,-0.485922156086225,-0.516666235526351,5.6027192595862445,-0.856146914499629,-1.9605150175708548,-1.248647123413935,-1.2392462777192923,-1.1344469945963616,-1.1771298858082164,-1.2338949720734325,-1.2487818299271856,-1.2282945189827106,-1.179171941181653,-1.2221838500718893,-1.2158252258092437,-1.1989177702567304,-1.2219990756510586,-1.2257470161613244,-1.1864246352225112,-1.2499107420338083,-1.2276460203702473,-1.2354756874413115,-1.193990849732262,-1.1892618166520381,-1.2026335242549808,-1.12108959210987,-1.1706782782886358,-1.2753643125729934,-1.3211418773104993,-1.119951143258947
1772328259.024396,446,1.9363610940902989,1.0,0.3510383190963894,0.0,0.0,6.534876410350371,6.326940217845465,0.0,6326940217.845465,-1.225630787090157,-1.210684324584523,-1.0950405710983961,-1.1940164797325707,-1.2165458460504828,0.20793619250490647,-0.5092722784605368,6.326940217845465,-0.5782432053379063,-2.3630532459084086,-1.178768417688421,-1.196854853255136,-1.1104626787260383,-1.228538302008903,-1.187701962912317,-1.1866225226667542,-1.204210663343748,-1.1992610930515635,-1.1943472855505088,-1.1974634167508376,-1.1536492292462857,-1.193770312520302,-1.286527071777233,-1.3112558497495481,-1.0920645108299867,-1.2735010711551984,-1.1716307606256922,-1.1679102382552915,-1.1628951028460395,-1.171832224349049,-1.2160976190683388,-1.1951656574208327,-1.259015352608603,-1.1838705758894181,-1.1683554850048414
1772328259.106966,447,2.0,1.0,0.0,0.0,1.5707963267948966,6.176434299520766,6.176434299520766,0.0,6176434299.520765,-1.2400193500541863,-1.2003226519015615,-1.138669984182118,-1.1569566913791534,-1.2101943743460626,-1.1104740036098957,-0.04924774757000727,6.176434299520766,-1.5202798271512787,-1.6248490363179486,-1.2516464294965775,-1.1675311526693297,-1.162598271679672,-1.19647755580873,-1.202848101001752,-1.2377257630498126,-1.1825664261062654,-1.19728758302779,-1.1862750275462903,-1.2273760112972272,-1.2112136138932244,-1.2877555236524958,-1.2458558375663562,-1.2220461633260444,-1.242341547291463,-1.238973288413678,-1.2354268116267693,-1.2007392884182084,-1.1962200637126048,-1.1904813278295197,-1.1082763800950504,-1.2109239352850836,-1.2908120502009455,-1.252598315787116,-1.0754902452814876
1772328259.190056,448,2.0,1.0,0.0,0.0,1.5707963267948966,6.01787519668045,6.01787519668045,0.0,6017875196.6804495,-1.218495514213504,-1.2496091424952913,-1.1679960689539992,-1.1888410078097593,-1.193245791583752,-0.49072390684174305,-0.48418646862345527,6.01787519668045,-0.6248975545045798,-2.2095730554548574,-1.217218782570217,-1.182208202148462,-1.1219788935159316,-1.2372125669971183,-1.207971716877427,-1.2379510686339221,-1.236204652333814,-1.1936087839137062,-1.2288351331752696,-1.23644664722045,-1.2499935924999224,-1.2283916745652765,-1.2148590344022554,-1.2174470683869205,-1.2149389046357757,-1.1996348142188569,-1.2550015753509487,-1.2166769762846201,-1.2293906485307988,-1.216842677216849,-1.2852807385064045,-1.2152774590584587,-1.1883015857102381,-1.191583417842796,-1.2184782288644587
1772328259.2725258,449,2.0,1.3577448377998365,0.4793364881035087,0.0,1.5707963267948966,6.173466583903622,3.964940782182311,0.0,3964940782.1823106,-1.2174786588524174,-1.2437953047508363,-1.2014247419148378,-1.1886073575743865,-1.187447451048786,-0.7298267757686121,-0.9413493801771862,3.964940782182311,-1.0115708126510157,-1.7191805504775703,-1.4427073529609853,-1.6347881120190766,2.208525801721311,-0.8177442333393377,-0.758542508905234,-1.177802226281432,-1.2141038434629257,-1.1647058921701776,-1.2067986973284122,-1.2415696670496066,-1.277575049111252,-1.2027116063489447,-1.2050516849817854,-1.2076027640822846,-1.2197156214375044,-1.2795944547169744,-1.2029667142589946,-1.2281556401438283,-1.1631961063380376,-1.2133617655470093,-1.2139387385772158,-1.2239535121862306,-1.193370365306183,-1.219511773528072,-1.1997504472435059
1772328259.35471,450,2.0,2.0,0.0,0.0,1.5707963267948966,4.407453466350255,4.407453466350255,0.0,4407453466.350254,-1.2583424160888685,-1.1684943638437233,-1.1477161821980704,-1.2213446165734068,-1.226923611989452,-0.9974170920153966,-1.2083102713001088,-0.6299997127055779,-1.2264575036117442,-1.3808776594254555,-2.309403098750483,-1.9491990744112813,4.407453466350255,-0.9641559081263433,-0.49265688570223765,-1.216056491858541,-1.2092877875909556,-1.179796597933364,-1.1658812959052685,-1.2115515722693886,-1.2658764440866042,-1.258322150507229,-1.1557485050855294,-1.197515868844494,-1.2326110878719194,-1.2052859312636774,-1.2255717784847948,-1.2419511368216445,-1.1199559116310975,-1.2080003271103295,-1.078277954849953,-1.1239649205166002,-1.319722094502699,-1.3622130587354966,-1.0998047709232297
1772328259.4370422,451,2.0,2.0,0.0,0.0,1.5707963267948966,5.5398947644108265,5.5398947644108265,0.0,5539894764.410826,-1.2377960965390318,-1.2381477639851288,-1.2362940593116352,-1.2139184729955759,-1.2626178577682796,-1.2552304572141721,-1.0478229579714482,-1.3018591763805358,-1.2306816852905356,-1.2449558073229567,-2.653735000340341,-2.294655119735612,5.5398947644108265,-1.5235819248654754,-0.5289316807903862,-1.0951252097040673,-0.9909529675189219,-1.1930258504183127,-1.1115677489719087,-1.2623603656721551,-1.2239058284647262,-1.2313111104143988,-1.170167466422018,-1.1863107903374188,-1.1832757214636476,-1.2648899870979766,-1.2040026431086834,-1.3074584373782208,-1.0981006739259573,-1.2070937403552224,-1.2137182013652563,-1.3349028032902233,-1.245923786869502,-1.117664112766279,-1.2870414599229643
1772328259.5194354,452,2.0,2.0,0.0,0.0,1.5707963267948966,4.28089967738386,4.28089967738386,0.0,4280899677.3838596,-1.23438134603278,-1.2153090495239556,-1.190056942708128,-1.2049652582365584,-1.2067367084904563,-1.244320421733907,-1.2376685425840075,-1.1370678111395613,-1.1384303734815566,-1.0235757855863319,-2.6820191957973476,-1.5204997683167192,4.28089967738386,-2.038054113156094,-0.8502871811732279,-1.0703743780105561,-1.1063636668161954,-1.1654235321788218,-1.3276507052958848,-1.1014176728031246,-1.2621898963677753,-1.2437231831220603,-1.1901517141046185,-1.1829610089017168,-1.219418790271138,-1.24985471366104,-1.1805953002685672,-1.2072683819852332,-1.1812080360899018,-1.2475420531680643,-1.2707723701920945,-1.2479604778242677,-1.2203992867945779,-1.2091042052631624,-1.187421225001958
1772328259.6014853,453,2.0,2.497805318561458,0.49999518335018317,0.0,1.5707963267948966,2.9520127716079685,1.4824851134401706,0.0,1482485113.4401705,-1.218505050957805,-1.2114585890124547,-1.2281931910745132,-1.1713661159713413,-1.2020100595963075,-1.215730454412753,-1.1998660802681544,-1.198851609093143,-1.2040658240396767,-1.1862654908019896,-2.196069621571258,-1.4342363398356837,1.4824851134401706,-1.932384602115701,-0.5559391446041048,-0.7745374172374502,-0.7173491379438808,1.4695276581677978,-1.089701782429431,-1.5673937281839512,-1.2200130486503897,-1.2452162796516748,-1.166491647540528,-1.184996507763447,-1.2213243509917677,-1.23604670000633,-1.2197746300428665,-1.2032188419364505,-1.197328710237588,-1.2119378104135765,-1.2333472053226475,-1.2058480031309133,-1.1816759326071664,-1.2074513682665073,-1.227041033153657
